# Structure Index | Reference Forces (eV/Å) for each atom
Structure 0:
   -1.2272530800    -0.8019459400     1.8904588000
    0.0364100600    -0.5741789300    -0.9891704600
    0.2508940900    -0.5437150700     0.1587390900
   -0.8985225600     1.0208685500     0.1724056400
    0.4468992200    -0.4331589600     0.0879933700
   -0.1152303800     0.0168696900     0.8441906900
    0.1422508200    -0.5866968300    -0.0883729400
   -0.3967736000     0.4553316500    -1.0170681800
    0.9592770600     0.9315424400    -0.1782700900
   -0.1676063800    -0.2216376500     0.4112737300
    1.0093159500    -0.7159004000    -1.5473780600
    0.9467738100    -1.3692659700     1.5840351300
   -2.7464675500    -1.5630384700    -1.6277322700
    1.6368118000    -1.0812614400     0.5893828100
   -0.9664496200    -0.0299032300    -0.9781469300

Structure 3:
   -3.2093424200     1.0393597500     1.8293191200
   -1.1894825800    -1.3519353600    -0.1213165200
    1.0088529900     0.2595365700    -1.9956261600
    2.7118955100     0.3945786000     1.2858877400
    0.8372553300     1.7613235200    -0.2222710800
    1.2179976700    -0.2290664400     0.1397388800
    0.0014523200     1.8276500600     0.0836309700
    3.1438820500    -0.8782339600     0.3056375300
   -3.6049936900     0.6849491800    -1.0113697600
   -1.9797079400    -2.4574208000     1.9500001600
   -3.4838150800    -1.2326744500    -1.2432136000
    0.8593697700    -0.4813248600     0.0073333100
    0.1222089900    -0.0731165000     0.0324950100
    0.0010139100     0.9331521500    -2.1849914600
    2.6082311900    -0.0286033100    -2.1154543900
    0.1300232500     0.4003532500    -1.5087997800
    2.0067911100     0.8758561200     1.4875335100
   -1.2268172000    -0.3112677500     1.1400430300
   -0.9650699500     1.3960559100    -0.7514120600
    0.6290524200    -1.3284111900    -0.5722079400
   -1.5391190400    -1.6008323900    -1.9814894000
   -1.3203370000     0.8028927600     0.2326447700
    1.0905499500     1.6398245500     2.8491851600
   -0.4605375700    -2.0812069300    -0.5768691000
    0.8823760400    -0.2587874400     1.4549904400
   -1.5626943900     1.0332898400    -0.1809339600
    2.1746996700     0.4675061100    -0.5258665200
   -1.9380104500    -1.8459337400    -0.0952126300
   -0.3148386100    -2.0242400900    -1.0111646000
   -0.4251685200    -2.8433102500    -1.6791095800
    0.2882187200     1.1108023100     0.3400244400
    0.4681006900     1.1374365200    -1.7848962300
    2.1989663000     1.5830114600    -0.3914877000
    0.6139701400     0.2937885400     0.7634216700
   -2.1008237100     1.3635453500    -1.2455205300
   -1.0414729100    -0.1333442900     1.1591529400
    1.6526616900    -1.1274086000     0.0779479400
    3.1772824900     1.1253354400    -0.8311106100
   -1.6442495200    -0.2732395600    -0.9990270200
   -0.2384199300     2.1373093900    -1.0692757900
    0.5317235600    -0.4681251200    -1.8183055300
   -1.0476251600     0.7450491900     1.2811904700
   -0.1290762000     0.4699768700     3.0765598800
    0.2081060500     0.1092714800    -1.0700146600
    0.1842551900    -0.4646557000     2.0903990700
   -0.5374584100    -1.6671671200    -0.0509709100
    0.4381501800     0.8540911900    -0.2932707300
    0.0197661000    -0.5606382300     0.8357407300
    0.2573787000    -0.5972133200    -1.0795560900
   -1.5640801200     0.4465456600    -0.0483870900
    2.8743699700    -1.5505665700    -0.8341387800
   -0.0661558000     1.1099414600     2.0008464600
    0.7744820300    -0.5400867900    -0.1115974500
   -2.6217222000    -0.1714435000    -1.4407598700
    0.0003669200    -2.0816794300     0.0172009200
    2.2386484100     2.1674062400    -0.0664561200
    2.2695000900    -1.5738184300    -0.7255262600
    0.0047097000    -0.6313932600     0.4378817400
   -0.0253362800    -0.0828874300     3.2758695600
    0.6846571300    -0.2183442800    -0.9801033800
    0.0053728400    -0.3231247100    -0.6662930400
    2.1369756500     0.7212982100     0.3008645400
    0.6427614700    -1.7338161400    -0.0128087500
    0.0741573700    -0.5883256800     1.2592310500
   -0.3361234000     0.2081742800    -0.0346636300
   -0.1554045200     1.2291898700    -0.7505381300
   -1.8444056300     1.6023281600     1.2117812300
    0.2055653400     1.0629157300     2.2163379100
   -0.4606298100     1.0964992900     1.7661622700
   -2.0905178900    -0.9266721800     0.6974038400
    1.9317008800    -0.4005559200     0.0702221300
    0.7974680400     0.4783118900     1.4865809400
    1.4351004000    -3.3006471000    -0.4571466300
   -1.5540014700     5.0048050100    -0.7802791800
   -1.0173744800    -0.5766793000     0.6724890400
   -1.3516846700     0.3877024400    -0.3059483100
    0.5661801200    -2.9798360400     0.9668235400
   -1.5811014100     0.1525761600     2.5441028200
   -0.6834758300    -1.7307926700    -0.5560330000
    1.0833600500    -0.3269930100    -0.6908178300
   -0.5475751800    -1.8290152200    -0.6927911500
   -0.5297806900     2.7250682500    -0.4534215400
   -2.0404153300    -0.2060354500     0.9664698700
   -2.2115301400     0.2042281300    -1.0787652200
    1.5341865700    -2.3361449100    -1.7023944700
   -4.6033631200    -0.5021982200     1.3571295200
   -0.3206613600     1.9372567900     2.2672811200
   -0.7597781500     1.0292896600     1.0642912600
    0.3763591600    -0.7467315000     0.9898068500
    1.8148057900     2.0370537900    -2.0509477600
    3.9227765600     0.9699150500     1.6430139800
    0.0309487500    -1.1429853700    -0.6617030700
    0.1339867400     0.0214835700    -0.7576981800
   -0.1777589900     0.1775872800    -0.7177309700
   -0.1949300900     0.5087266100    -0.1011107300
    0.2644748500     1.0823034900     0.5300163500
   -1.3860324200    -0.9882568500     0.0381731200
    1.1301018600     0.9340365400     0.4357982600
   -0.2448301200     0.1818017500     0.2381862300
    0.0444210200    -0.5744733400     0.2990189000
    1.4310824200     0.2832977500    -1.0432900100
